national_industry_code,national_industry_desc,naics_level,sector_code,sector_desc,subsector_code,subsector_desc,industry_group_code,industry_group_desc,naics_industry_code,naics_industry_desc
335311,"Power, distribution, and specialty transformer manufacturing",national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3353,Electrical equipment manufacturing,33531,Electrical equipment manufacturing
335312,Motor and generator manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3353,Electrical equipment manufacturing,33531,Electrical equipment manufacturing
335313,Switchgear and switchboard apparatus manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3353,Electrical equipment manufacturing,33531,Electrical equipment manufacturing
335314,Relay and industrial control manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3353,Electrical equipment manufacturing,33531,Electrical equipment manufacturing
335911,Storage battery manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33591,Battery manufacturing
335912,Primary battery manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33591,Battery manufacturing
335921,Fiber optic cable manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33592,Communication and energy wire and cable manufacturing
335929,Other communication and energy wire manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33592,Communication and energy wire and cable manufacturing
335931,Current-carrying wiring device manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33593,Wiring device manufacturing
335932,Noncurrent-carrying wiring device manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33593,Wiring device manufacturing
335991,Carbon and graphite product manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33599,All other electrical equipment and component manufacturing
335999,All other miscellaneous electrical equipment and component manufacturing,national industry,23,Construction,335,"Electrical equipment, appliance, and component manufacturing",3359,Other electrical equipment and component manufacturing,33599,All other electrical equipment and component manufacturing
336111,Automobile manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3361,Motor vehicle manufacturing,33611,Automobile and light duty motor vehicle manufacturing
336112,Light truck and utility vehicle manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3361,Motor vehicle manufacturing,33611,Automobile and light duty motor vehicle manufacturing
336120,Heavy duty truck manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3361,Motor vehicle manufacturing,33612,Heavy duty truck manufacturing
336211,Motor vehicle body manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3362,Motor vehicle body and trailer manufacturing,33621,Motor vehicle body and trailer manufacturing
336212,Truck trailer manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3362,Motor vehicle body and trailer manufacturing,33621,Motor vehicle body and trailer manufacturing
336213,Motor home manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3362,Motor vehicle body and trailer manufacturing,33621,Motor vehicle body and trailer manufacturing
336214,Travel trailer and camper manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3362,Motor vehicle body and trailer manufacturing,33621,Motor vehicle body and trailer manufacturing
336310,Motor vehicle gasoline engine and engine parts manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33631,Motor vehicle gasoline engine and engine parts manufacturing
336320,Motor vehicle electrical and electronic equipment manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33632,Motor vehicle electrical and electronic equipment manufacturing
336330,Motor vehicle steering and suspension components (except spring) manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33633,Motor vehicle steering and suspension components (except spring) manufacturing
336340,Motor vehicle brake system manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33634,Motor vehicle brake system manufacturing
336350,Motor vehicle transmission and power train parts manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33635,Motor vehicle transmission and power train parts manufacturing
336360,Motor vehicle seating and interior trim manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33636,Motor vehicle seating and interior trim manufacturing
336370,Motor vehicle metal stamping,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33637,Motor vehicle metal stamping
336390,Other motor vehicle parts manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3363,Motor vehicle parts manufacturing,33639,Other motor vehicle parts manufacturing
336411,Aircraft manufacturing,national industry,23,Construction,336,Transportation equipment manufacturing,3364,Aerospace product and parts manufacturing,33641,Aerospace product and parts manufacturing
